name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 5791,G,14.979506,-19.266861,11.85,2.71
NGC 5792,G,14.972975,-1.091083,11.26,3.55
NGC 5793,G,14.990211,-16.693361,13.23,1.94
NGC 5794,G,14.931564,49.726083,14.32,1.07
NGC 5795,G,14.938856,49.400056,14.67,0.78
NGC 5796,G,14.990031,-16.623861,11.58,2.65
NGC 5797,G,14.940014,49.696167,13.51,1.58
NGC 5798,G,14.960547,29.968500,13.43,1.24
NGC 5799,G,15.093114,-72.432833,14.02,1.20
NGC 5800,OCl,15.029964,-51.918583,,4.50
NGC 5801,G,15.007206,-13.904306,15.86,0.71
NGC 5802,G,15.008333,-13.919028,15.30,1.29
NGC 5803,G,15.009594,-13.894528,15.78,0.67
NGC 5804,G,14.951889,49.669028,15.94,1.17
NGC 5805,GPair,14.953306,49.627778,,0.70
NGC 5805 NED01,G,14.953228,49.629000,15.91,0.66
NGC 5805 NED02,G,14.953369,49.626889,17.58,0.38
NGC 5806,G,15.000111,1.891306,11.65,3.03
NGC 5807,G,14.930186,63.903472,15.25,0.78
NGC 5808,G,14.900781,73.131694,14.25,0.95
NGC 5809,G,15.014536,-14.165194,14.42,1.65
NGC 5810,G,15.045203,-17.868000,14.02,0.98
NGC 5811,GPair,15.007472,1.623889,14.80,1.02
NGC 5812,G,15.015472,-7.457361,11.23,2.66
NGC 5813,G,15.019786,1.701972,10.53,4.13
NGC 5814,G,15.022542,1.637083,14.51,0.82
NGC 5815,G,15.008136,-16.834306,14.43,0.78
NGC 5816,G,15.001350,-16.093639,15.62,0.95
NGC 5817,G,14.994681,-16.180361,15.40,1.04
NGC 5818,G,14.982886,49.821417,14.76,0.99
NGC 5819,Dup,14.900781,73.131694,,
NGC 5820,G,14.977728,53.886083,12.24,1.66
NGC 5821,G,14.983239,53.923278,14.71,1.49
NGC 5822,OCl,15.072569,-54.396417,6.50,18.00
NGC 5823,OCl,15.091842,-55.603750,7.90,3.90
NGC 5824,GCl,15.066289,-33.068139,9.56,5.10
NGC 5825,Dup,14.908747,18.642306,,
NGC 5826,G,15.109400,55.479111,15.11,1.39
NGC 5827,G,15.031592,25.964528,13.72,1.04
NGC 5828,G,15.012808,49.993667,14.35,0.84
NGC 5829,G,15.045003,23.333611,13.47,1.42
NGC 5830,G,15.030808,47.875389,14.99,0.90
NGC 5831,G,15.068611,1.219917,11.46,2.24
NGC 5832,G,14.962697,71.682333,12.26,1.86
NGC 5833,G,15.198236,-72.859417,11.93,3.10
NGC 5834,Dup,15.066289,-33.068139,,
NGC 5835,G,15.040381,48.877694,15.48,1.13
NGC 5836,G,14.991942,73.893222,14.84,1.16
NGC 5837,G,15.077939,12.633444,14.40,1.00
NGC 5838,G,15.090628,2.099333,10.81,3.86
NGC 5839,G,15.090969,1.634806,12.19,1.44
NGC 5840,Other,15.072375,29.506028,,
NGC 5841,G,15.109733,2.004806,14.50,1.19
NGC 5842,G,15.081108,21.069444,15.26,0.52
NGC 5843,G,15.124414,-36.327417,13.13,1.96
NGC 5844,PN,15.178042,-64.673667,13.20,0.88
NGC 5845,G,15.100225,1.633806,11.40,1.00
NGC 5846,G,15.108133,1.605611,10.18,4.27
NGC 5846 A,G,15.108111,1.594861,13.37,3.16
NGC 5847,G,15.106186,6.379889,15.17,0.70
NGC 5848,Dup,15.109733,2.004806,,
NGC 5849,G,15.114081,-14.571833,15.74,1.05
NGC 5850,G,15.118803,1.544250,11.00,3.35
NGC 5851,G,15.114839,12.858861,15.00,1.07
NGC 5852,G,15.115669,12.846833,14.59,1.10
NGC 5853,G,15.098136,39.522194,14.59,1.10
NGC 5854,G,15.129917,2.568639,11.80,3.02
NGC 5855,G,15.130289,3.984167,15.34,0.83
NGC 5857,G,15.124253,19.597639,13.09,1.14
NGC 5858,G,15.146983,-11.207833,14.12,2.16
NGC 5859,G,15.126317,19.582306,12.43,2.55
NGC 5860,GPair,15.109389,42.641389,,0.80
NGC 5860 NED01,G,15.109339,42.640361,14.26,1.07
NGC 5860 NED02,G,15.109389,42.642806,15.19,0.28
NGC 5861,G,15.154469,-11.321667,11.69,2.78
NGC 5862,G,15.100919,55.573861,15.56,0.77
NGC 5863,G,15.180100,-18.431028,13.23,1.45
NGC 5864,G,15.159322,3.052750,12.72,2.49
NGC 5865,G,15.163661,0.529833,14.77,1.25
NGC 5866,G,15.108194,55.763222,9.89,6.31
NGC 5866 B,G,15.202008,55.785083,15.43,2.33
NGC 5867,G,15.106756,55.731583,16.77,0.44
NGC 5868,Dup,15.163661,0.529833,,
NGC 5869,G,15.163733,0.470028,12.19,2.17
NGC 5870,Dup,15.109400,55.479111,,
NGC 5871,*,15.167997,0.498000,,
NGC 5872,G,15.182128,-11.480139,14.21,1.77
NGC 5873,PN,15.214111,-38.125556,11.00,0.12
NGC 5874,G,15.131064,54.752778,12.49,2.38
NGC 5875,G,15.153656,52.528444,13.34,2.42
NGC 5876,G,15.158767,54.506500,13.71,2.46
NGC 5878,G,15.229364,-14.269833,11.67,3.27
NGC 5879,G,15.162981,57.000194,11.47,3.79
NGC 5880,G,15.250317,-14.579028,15.04,0.87
NGC 5881,G,15.105783,62.980972,14.06,0.81
NGC 5882,PN,15.280556,-45.649306,10.18,0.23
NGC 5883,G,15.252828,-14.617056,14.54,1.29
NGC 5885,G,15.251156,-10.086000,11.70,3.07
NGC 5886,G,15.212622,41.233583,14.87,0.86
NGC 5887,G,15.245550,1.154250,14.87,1.38
NGC 5888,G,15.218714,41.264639,14.17,1.33
NGC 5889,G,15.221042,41.327972,15.93,0.70
NGC 5890,G,15.297547,-17.589194,14.22,1.56
NGC 5891,G,15.270389,-11.494250,14.59,0.83
NGC 5892,G,15.230058,-15.463889,12.17,3.05
NGC 5893,G,15.226158,41.958806,14.07,1.05
NGC 5894,G,15.194717,59.808944,13.22,2.98
NGC 5895,G,15.230556,42.008083,15.20,0.87
NGC 5896,G,15.230744,42.024278,15.38,0.29
NGC 5897,GCl,15.290111,-21.010111,8.52,9.90
NGC 5898,G,15.303767,-24.097944,11.38,2.66
NGC 5899,G,15.250894,42.049833,12.28,2.10
NGC 5900,G,15.251433,42.209417,13.39,1.49
NGC 5901,*,15.250722,42.228056,,
NGC 5902,G,15.239556,50.329667,14.72,1.26
NGC 5903,G,15.310147,-24.068583,11.27,3.00
NGC 5904,GCl,15.309375,2.082694,5.95,15.00
NGC 5905,G,15.256478,55.517361,12.50,3.22
NGC 5906,Dup,15.264936,56.328778,,
NGC 5907,G,15.264936,56.328778,10.37,11.30
NGC 5908,G,15.278672,55.409250,11.89,3.37
NGC 5909,G,15.191119,75.383806,13.58,1.00
NGC 5910,GTrpl,15.323639,20.895000,,1.10
NGC 5910 NED01,G,15.323406,20.890806,15.62,0.74
NGC 5910 NED02,G,15.323539,20.896361,14.59,1.15
NGC 5910 NED03,G,15.323842,20.899528,16.55,0.55
NGC 5911,G,15.338394,3.518333,14.59,1.09
NGC 5912,G,15.194694,75.384806,12.98,1.04
NGC 5913,G,15.348733,-2.577944,14.18,1.85
NGC 5914,G,15.312172,41.865472,14.51,0.92
NGC 5914 B,G,15.312586,41.890806,15.31,0.50
NGC 5915,G,15.359189,-13.091750,12.41,1.67
NGC 5916,G,15.360533,-13.169278,13.48,3.09
NGC 5916 A,G,15.353844,-13.100611,14.56,1.38
NGC 5917,G,15.359047,-7.377167,13.81,1.68
NGC 5918,G,15.323683,45.880250,13.91,2.01
NGC 5919,G,15.360244,7.719306,14.44,1.00
NGC 5920,G,15.364403,7.708806,13.77,1.28
NGC 5921,G,15.365711,5.070528,11.02,3.02
NGC 5922,Dup,15.353956,41.725944,,
NGC 5923,G,15.353956,41.725944,13.13,1.33
NGC 5924,G,15.367217,31.233083,15.34,0.65
NGC 5925,OCl,15.457450,-54.528778,8.40,4.80
NGC 5926,G,15.390250,12.715278,14.71,0.91
NGC 5927,GCl,15.466786,-50.672778,8.86,6.60
NGC 5928,G,15.434133,18.073639,13.68,1.64
NGC 5929,G,15.435044,41.670667,14.00,0.90
NGC 5930,G,15.435539,41.676056,12.53,1.85
NGC 5931,G,15.491564,7.573250,14.49,1.58
NGC 5932,G,15.446725,48.614972,14.82,1.10
NGC 5933,G,15.450436,48.613306,15.60,0.82
NGC 5934,G,15.470217,42.929917,14.44,0.61
NGC 5935,G,15.471308,42.944111,14.85,0.85
NGC 5936,G,15.500231,12.989333,12.46,1.18
NGC 5937,G,15.512814,-2.829500,13.08,1.89
NGC 5938,G,15.607297,-66.859750,11.49,2.31
NGC 5939,G,15.412786,68.730639,13.66,0.82
NGC 5940,G,15.521686,7.457750,14.90,0.78
NGC 5941,G,15.527844,7.339000,14.91,0.90
NGC 5942,G,15.526894,7.312417,15.27,0.71
NGC 5943,G,15.495589,42.777972,14.45,1.24
NGC 5944,G,15.529889,7.308139,15.87,0.86
NGC 5945,G,15.495839,42.918667,14.16,1.66
NGC 5946,GCl,15.591269,-50.659722,10.72,3.60
NGC 5947,G,15.510167,42.717139,14.58,1.17
NGC 5949,G,15.466853,64.763194,12.75,1.84
NGC 5950,G,15.525219,40.430028,14.55,1.25
NGC 5951,G,15.561961,15.007278,13.67,3.03
NGC 5952,G,15.582344,4.958833,15.77,0.56
NGC 5953,G,15.575661,15.193778,12.45,1.47
NGC 5954,G,15.576394,15.200056,12.81,1.02
NGC 5955,G,15.586800,5.063000,15.24,0.72
NGC 5956,G,15.582928,11.750278,13.27,1.49
NGC 5957,G,15.589781,12.047611,12.25,2.44
NGC 5958,G,15.580319,28.655250,13.25,1.07
NGC 5959,G,15.622897,-16.595778,14.79,2.09
NGC 5960,G,15.605119,5.665361,14.88,0.88
NGC 5961,G,15.587867,30.864167,13.78,0.81
NGC 5962,G,15.608800,16.607778,11.50,2.48
NGC 5963,G,15.557739,56.559694,12.12,3.14
NGC 5964,G,15.626728,5.974028,11.82,3.42
NGC 5965,G,15.567350,56.685611,11.78,5.08
NGC 5966,G,15.597817,39.768944,12.22,1.53
NGC 5967,G,15.804425,-75.672944,12.20,2.37
NGC 5967 A,G,15.782978,-75.787444,14.15,1.50
NGC 5968,G,15.665881,-30.552778,12.23,2.29
NGC 5969,G,15.580839,56.451083,15.15,0.79
NGC 5970,G,15.641658,12.186611,11.61,2.77
NGC 5971,G,15.593581,56.461694,14.72,1.25
NGC 5972,G,15.648381,17.026194,14.27,0.70
NGC 5973,G,15.670964,-8.600944,15.16,0.92
NGC 5974,G,15.650672,31.759917,14.16,0.58
NGC 5975,G,15.666103,21.470806,14.56,0.93
NGC 5976,G,15.613325,59.397750,14.77,0.98
NGC 5977,G,15.675958,17.127972,15.24,0.91
NGC 5978,G,15.707561,-13.234444,15.55,0.81
NGC 5979,PN,15.794739,-61.217861,11.50,0.13
NGC 5980,G,15.691778,15.787667,13.21,1.63
NGC 5981,G,15.631514,59.391750,12.93,2.73
NGC 5982,G,15.644397,59.355833,11.07,3.07
NGC 5983,G,15.712675,8.241111,15.03,0.97
NGC 5984,G,15.714769,14.231472,13.28,2.48
NGC 5985,G,15.660303,59.331944,11.81,3.98
NGC 5986,GCl,15.767622,-37.786139,6.92,5.40
NGC 5987,G,15.665936,58.079528,11.72,3.84
NGC 5988,G,15.742739,10.293139,15.01,1.12
NGC 5989,G,15.692444,59.755222,13.56,0.88
NGC 5990,G,15.771211,2.415417,13.30,1.59
NGC 5991,G,15.754661,24.630528,14.42,1.00
NGC 5992,G,15.739308,41.086361,13.97,0.69
NGC 5993,G,15.741006,41.120806,13.51,0.95
NGC 5994,G,15.781461,17.872611,15.60,0.60
NGC 5995,G,15.806931,-13.757778,13.69,1.02
NGC 5996,G,15.783022,17.884194,12.79,1.50
NGC 5997,G,15.791019,8.321194,15.61,0.68
NGC 5998,OCl,15.827281,-28.578222,,5.40
NGC 5999,OCl,15.869064,-56.472806,9.00,3.30
NGC 6000,G,15.830431,-29.386833,13.00,1.91
NGC 6001,G,15.796100,28.641694,14.26,1.06
NGC 6002,*,15.795664,28.609694,,
NGC 6003,G,15.823789,19.032083,13.36,0.97
NGC 6004,G,15.839644,18.939278,13.37,1.89
NGC 6005,OCl,15.930194,-57.437389,10.70,4.20
NGC 6006,G,15.884047,12.005361,15.51,0.71
NGC 6007,G,15.889772,11.959194,13.20,1.55
NGC 6008,G,15.882231,21.100500,14.09,1.16
NGC 6009,G,15.890022,12.058667,15.63,0.66
NGC 6010,G,15.905319,0.543056,13.17,1.82
NGC 6011,G,15.775803,72.169222,14.40,1.77
NGC 6012,G,15.903872,14.601250,11.96,1.77
NGC 6013,G,15.881344,40.646722,13.63,1.44
NGC 6014,G,15.932611,5.931889,13.71,1.75
NGC 6015,G,15.857008,62.310028,11.17,5.81
NGC 6016,G,15.931908,26.966500,15.00,0.98
NGC 6017,G,15.954289,5.998389,13.80,0.80
NGC 6018,G,15.958269,15.872611,13.44,1.32
NGC 6019,G,15.869206,64.840667,15.72,0.43
NGC 6020,G,15.952261,22.404583,12.73,1.74
NGC 6021,G,15.958525,15.956056,13.03,1.55
NGC 6022,G,15.963269,16.282306,14.72,0.80
NGC 6023,G,15.963783,16.310194,13.13,1.61
NGC 6024,G,15.885519,64.918056,15.02,0.98
NGC 6025,OCl,16.054942,-60.431361,5.10,11.40
NGC 6026,PN,16.022475,-34.544222,12.90,0.67
NGC 6027,G,15.986817,20.763361,15.28,1.64
NGC 6027 A,G,15.986428,20.754861,14.79,1.79
NGC 6027 B,G,15.986342,20.762194,15.23,0.91
NGC 6027 C,G,15.986631,20.747611,16.58,1.10
NGC 6027 D,G,15.986917,20.759917,16.45,0.30
NGC 6027 E,G,15.987356,20.765917,14.39,2.28
NGC 6028,G,16.024711,19.359889,13.48,1.31
NGC 6029,G,16.033019,12.574000,15.75,0.80
NGC 6030,G,16.030950,17.957500,12.93,1.29
NGC 6031,OCl,16.126494,-54.014944,8.50,4.80
NGC 6032,G,16.050311,20.955944,13.56,0.83
NGC 6033,G,16.074439,-2.120972,14.93,1.00
NGC 6034,G,16.058911,17.198694,13.53,1.15
NGC 6035,G,16.056717,20.891250,13.50,0.97
NGC 6036,G,16.075208,3.868472,13.87,1.04
NGC 6037,G,16.074972,3.815139,15.34,0.75
NGC 6038,G,16.044597,37.359500,14.32,1.21
NGC 6039,G,16.077658,17.700861,14.10,1.00
NGC 6040,GPair,16.074064,17.745139,14.60,1.41
NGC 6041,GPair,16.076467,17.719250,14.90,1.48
NGC 6042,Dup,16.077658,17.700861,,
NGC 6043,GPair,16.083667,17.773889,15.40,0.74
NGC 6044,G,16.083244,17.870361,14.30,0.65
NGC 6045,G,16.085525,17.757667,13.97,1.40
NGC 6046,Dup,16.024711,19.359889,,
NGC 6047,G,16.085831,17.729889,13.49,1.18
NGC 6048,G,15.958403,70.689111,13.54,1.95
NGC 6049,*,16.093869,8.096250,6.27,
NGC 6050,G,16.089825,17.757167,14.71,0.86
NGC 6050 B,G,16.089506,17.754194,15.43,0.62
NGC 6051,G,16.082408,23.932694,13.02,2.69
NGC 6052,GPair,16.086942,20.542361,,1.20
NGC 6052 NED01,G,16.086908,20.542389,13.18,0.83
NGC 6052 NED02,G,16.087008,20.542417,15.30,0.69
NGC 6053,Dup,16.092378,18.159583,,
NGC 6054,G,16.093931,17.767889,14.18,0.83
NGC 6055,G,16.094347,18.164361,14.62,0.68
NGC 6056,G,16.092022,17.963639,13.89,0.98
NGC 6057,G,16.092378,18.159583,13.84,1.22
NGC 6058,PN,16.074039,40.683056,12.90,0.38
NGC 6060,G,16.097772,21.484972,14.08,1.89
NGC 6061,G,16.104453,18.249944,13.64,1.13
NGC 6062,G,16.106339,19.777972,13.70,1.19
NGC 6062 B,G,16.105269,19.763250,16.19,0.54
NGC 6063,G,16.120275,7.979000,13.95,1.63
NGC 6064,Dup,16.086942,20.542361,,
NGC 6065,G,16.123044,13.887917,14.86,0.98
NGC 6066,G,16.126486,13.943722,15.05,1.00
NGC 6067,OCl,16.219736,-54.218944,5.60,8.10
NGC 6068,G,15.923886,78.996778,12.34,1.29
NGC 6068 A,G,15.913197,78.985111,14.10,0.94
NGC 6069,G,16.128233,38.930750,15.06,1.09
NGC 6070,G,16.166303,0.709306,11.75,3.49
NGC 6071,G,16.035286,70.417028,14.72,0.75
NGC 6072,PN,16.216167,-36.230000,11.70,1.17
NGC 6073,G,16.169681,16.699611,13.55,1.31
NGC 6074,GPair,16.188056,14.256944,,0.80
NGC 6074 NED01,G,16.187989,14.255028,15.61,0.46
NGC 6074 NED02,G,16.188117,14.258750,15.08,0.85
NGC 6075,G,16.189608,23.965000,14.95,1.03
NGC 6076,GPair,16.187056,26.872500,,0.80
NGC 6076 NED01,G,16.186947,26.872028,15.31,1.00
NGC 6076 NED02,G,16.187167,26.873333,15.40,0.57
NGC 6077,G,16.187256,26.923417,14.84,1.16
NGC 6078,G,16.201514,14.208778,14.43,0.93
NGC 6079,G,16.074781,69.665778,13.86,1.37
NGC 6080,GPair,16.216389,2.179167,,1.30
NGC 6080 NED01,G,16.216289,2.177278,14.24,1.23
NGC 6080 NED02,G,16.216517,2.181056,15.58,1.20
NGC 6081,G,16.215794,9.867111,14.33,1.55
NGC 6082,Other,16.257656,-34.232750,,
NGC 6083,G,16.220183,14.185417,15.44,0.79
NGC 6084,G,16.237978,17.757444,13.89,1.24
NGC 6085,G,16.209783,29.365083,14.48,1.31
NGC 6086,G,16.209869,29.484778,12.80,1.90
NGC 6087,OCl,16.314050,-57.934583,5.40,10.20
NGC 6088,GPair,16.178750,57.464167,,1.10
NGC 6088 NED01,G,16.178508,57.466528,13.80,1.07
NGC 6088 NED02,G,16.178994,57.462139,14.10,0.78
NGC 6089,GPair,16.211306,33.036389,,1.10
NGC 6089 NED01,G,16.211153,33.034889,14.81,0.85
NGC 6089 NED02,G,16.211483,33.037722,15.49,1.41
NGC 6090,GPair,16.194639,52.456667,,0.80
NGC 6090 NED01,G,16.194536,52.456583,14.69,0.85
NGC 6090 NED02,G,16.194672,52.457472,14.53,0.44
NGC 6091,G,16.131386,69.904778,14.77,0.93
NGC 6093,GCl,16.284031,-22.975111,7.30,5.70
NGC 6094,G,16.109417,72.494389,14.42,1.85
NGC 6095,G,16.186381,61.267972,12.65,1.90
NGC 6096,G,16.246306,26.558833,15.40,0.99
NGC 6097,G,16.240603,35.109167,14.65,1.12
NGC 6098,G,16.259494,19.461972,14.41,1.56
NGC 6099,G,16.259878,19.453389,14.94,1.42
NGC 6100,G,16.281214,0.841306,14.62,1.42
NGC 6101,GCl,16.430158,-72.201556,10.08,4.50
NGC 6102,G,16.260256,28.158583,15.30,0.78
NGC 6103,G,16.262394,31.963944,14.44,0.72
NGC 6104,G,16.275192,35.708056,13.62,0.87
NGC 6105,G,16.285919,34.878889,15.47,0.71
NGC 6106,G,16.313103,7.410889,12.20,2.19
NGC 6107,G,16.288925,34.901944,13.76,1.59
NGC 6108,G,16.290453,35.135722,15.05,0.95
NGC 6109,G,16.294589,35.004278,12.81,1.02
NGC 6110,G,16.295547,35.086972,15.57,0.69
NGC 6111,GPair,16.239667,63.261111,15.20,0.85
NGC 6112,G,16.300156,35.110278,14.87,0.78
NGC 6113,G,16.319594,14.133639,14.60,1.23
NGC 6114,G,16.306564,35.174306,15.10,0.93
NGC 6115,OCl,16.407328,-51.948250,9.80,4.5
NGC 6116,G,16.315167,35.153972,15.08,0.94
NGC 6117,G,16.321711,37.095222,14.57,1.05
NGC 6118,G,16.363506,-2.283444,11.71,4.45
NGC 6119,G,16.328325,37.806306,15.39,0.60
NGC 6120,G,16.330028,37.774472,14.31,0.48
NGC 6121,GCl,16.393167,-26.525528,5.40,28.20
NGC 6122,G,16.335981,37.798222,15.54,1.10
NGC 6123,G,16.288817,61.939111,14.36,0.91
NGC 6124,OCl,16.422239,-40.653694,5.80,13.50
NGC 6125,G,16.319875,57.984222,12.00,1.38
NGC 6126,G,16.357758,36.376639,13.62,0.93
NGC 6127,Dup,16.319875,57.984222,,
NGC 6128,Dup,16.319875,57.984222,,
NGC 6129,G,16.362019,37.996028,14.69,0.93
NGC 6130,G,16.325956,57.614972,14.25,1.22
NGC 6131,G,16.364514,38.932444,13.28,1.08
NGC 6132,G,16.394122,11.786250,14.71,1.28
NGC 6133,Other,16.338114,56.652417,,
NGC 6134,OCl,16.462917,-49.151167,7.20,6.90
NGC 6135,G,16.240244,64.982750,14.71,1.01
NGC 6136,G,16.349839,55.970500,15.37,0.91
NGC 6137,G,16.384194,37.922361,12.45,1.78
NGC 6138,Dup,17.377783,41.101694,,
NGC 6139,GCl,16.461253,-38.849750,9.68,4.50
NGC 6140,G,16.349489,65.390556,11.66,2.09
NGC 6141,G,16.385114,40.858306,15.59,0.43
NGC 6142,G,16.389186,37.258389,14.65,1.49
NGC 6143,G,16.361747,55.086056,13.92,1.10
NGC 6144,GCl,16.453928,-26.024722,9.63,5.40
NGC 6145,G,16.417322,40.946639,14.89,0.98
NGC 6146,G,16.419544,40.892861,12.52,1.66
NGC 6147,G,16.418289,40.928778,15.44,0.57
NGC 6148,G,16.451119,24.093278,16.75,0.42
NGC 6149,G,16.456731,19.597194,14.55,1.24
NGC 6150,G,16.430564,40.488556,14.48,1.61
NGC 6151,Other,16.640061,-73.252444,,
NGC 6152,OCl,16.546006,-52.644000,8.10,6.60
NGC 6153,PN,16.525178,-40.253444,10.90,0.40
NGC 6154,G,16.425133,49.840250,13.87,1.40
NGC 6155,G,16.435650,48.366806,13.06,1.33
NGC 6156,G,16.581264,-60.618806,11.98,1.87
NGC 6157,G,16.430108,55.360583,15.35,0.90
NGC 6158,G,16.461358,39.383000,13.69,1.22
NGC 6159,G,16.457008,42.679722,14.30,1.50
NGC 6160,G,16.461425,40.927000,14.23,1.79
NGC 6161,G,16.472397,32.810639,15.62,0.72
NGC 6162,G,16.472881,32.849333,14.63,1.11
NGC 6163,G,16.474419,32.846389,15.26,0.90
NGC 6164,Neb,16.561622,-48.080056,6.71,1.41
NGC 6165,Neb,16.567625,-48.150500,6.71,2.50
NGC 6166,G,16.477356,39.551556,11.91,2.14
NGC 6166 B,G,16.481447,39.560000,15.72,0.43
NGC 6166 C,G,16.473142,39.570306,15.22,0.74
NGC 6167,OCl,16.576383,-49.771889,6.70,7.20
NGC 6168,G,16.522583,20.184944,14.61,1.65
NGC 6169,OCl,16.567953,-44.045639,6.60,4.20
NGC 6170,G,16.460139,59.562500,14.84,0.80
NGC 6171,GCl,16.542200,-13.053639,8.85,7.80
NGC 6172,G,16.369528,-1.514861,14.15,0.90
NGC 6173,G,16.495806,40.811611,12.14,2.03
NGC 6174,GPair,16.496578,40.871972,,0.90
NGC 6174 NED01,G,16.496250,40.874861,16.56,0.41
NGC 6174 NED02,G,16.496478,40.872722,15.67,0.72
NGC 6175,GPair,16.499417,40.629167,,1.50
NGC 6175 NED01,G,16.499314,40.630722,14.74,1.45
NGC 6175 NED02,G,16.499461,40.628556,14.73,1.32
NGC 6176,Dup,16.460139,59.562500,,
NGC 6177,G,16.510800,35.056444,14.61,1.62
NGC 6178,OCl,16.596458,-45.643750,7.20,6.90
NGC 6179,G,16.513069,35.102250,15.97,0.36
NGC 6180,G,16.509422,40.539444,14.72,1.09
NGC 6181,G,16.539156,19.826556,11.82,2.39
NGC 6182,G,16.492778,55.517778,14.46,1.51
NGC 6183,G,16.694972,-69.372167,14.09,2.36
NGC 6184,G,16.526258,40.565611,14.91,0.93
NGC 6185,G,16.554953,35.342333,14.42,1.47
NGC 6186,G,16.573744,21.540889,14.23,1.57
NGC 6187,G,16.526861,57.706667,15.34,0.75
NGC 6188,Neb,16.668289,-48.662278,,20.00
NGC 6189,G,16.528028,59.626111,13.22,1.49
NGC 6190,G,16.535194,58.438972,13.12,1.42
NGC 6191,G,16.191803,58.785833,14.85,1.30
NGC 6192,OCl,16.673297,-43.366806,8.50,7.50
NGC 6193,OCl,16.688953,-48.762528,,8.10
NGC 6194,G,16.610319,36.200444,14.41,0.90
NGC 6195,G,16.609047,39.027889,13.22,1.44
NGC 6196,G,16.631644,36.073056,12.91,1.14
NGC 6197,G,16.633300,35.995500,15.20,0.75
NGC 6198,G,16.591847,57.486778,14.97,0.88
NGC 6199,*,16.658047,36.058972,15.00,
NGC 6200,OCl,16.735375,-47.462667,7.40,8.10
NGC 6201,G,16.670669,23.765333,15.30,0.56
NGC 6202,G,16.723119,61.983944,13.77,0.72
NGC 6203,G,16.674281,23.774833,15.29,1.07
NGC 6204,OCl,16.769306,-47.016972,8.20,4.50
NGC 6205,GCl,16.694897,36.461306,5.80,16.50
NGC 6206,G,16.668861,58.617361,14.49,0.72
NGC 6207,G,16.717708,36.832417,11.64,3.46
NGC 6208,OCl,16.824497,-53.728333,7.20,8.40
NGC 6209,G,16.916017,-72.586639,13.16,2.11
NGC 6210,PN,16.741533,23.799833,9.65,0.50
NGC 6211,G,16.691011,57.783639,14.30,1.30
NGC 6212,G,16.723094,39.806444,15.00,0.91
NGC 6213,G,16.693664,57.814861,15.66,0.69
NGC 6214,G,16.658869,66.039528,14.25,0.96
NGC 6215,G,16.851892,-58.993472,11.16,2.64
NGC 6215 A,G,16.883181,-58.948000,14.24,1.96
NGC 6216,OCl,16.823225,-44.731528,10.10,4.20
NGC 6217,G,16.544222,78.198167,12.82,2.24
NGC 6218,GCl,16.787367,-1.947833,6.07,11.10
NGC 6219,G,16.772919,9.037861,15.14,0.80
NGC 6220,G,16.787022,-0.275472,15.20,1.53
NGC 6221,G,16.879467,-59.218611,10.54,4.84
NGC 6222,Dup,17.012611,-44.654972,,
NGC 6223,G,16.717864,61.578917,12.96,3.16
NGC 6224,G,16.805150,6.312222,14.94,1.10
NGC 6225,G,16.805994,6.222778,14.94,1.18
NGC 6226,Dup,16.723119,61.983944,,
NGC 6227,*,16.859367,-41.230528,5.22,
NGC 6228,G,16.800739,26.213556,15.35,0.93
NGC 6229,GCl,16.783017,47.527806,9.86,4.80
NGC 6230,GPair,16.845750,4.605000,,1.70
NGC 6230 NED01,G,16.845203,4.605000,16.19,0.58
NGC 6230 NED02,G,16.846306,4.604639,15.47,0.72
NGC 6231,OCl,16.903033,-41.824250,2.60,13.80
NGC 6232,G,16.722289,70.632528,13.42,1.47
NGC 6233,G,16.837694,23.579833,14.61,1.46
NGC 6234,G,16.865928,4.383528,15.33,0.74
NGC 6235,GCl,16.890378,-22.177444,7.20,4.20
NGC 6236,G,16.742958,70.780222,13.93,1.82
NGC 6237,Other,16.735428,70.634806,,
NGC 6238,G,16.787953,62.147028,14.47,0.68
NGC 6239,G,16.834717,42.739694,12.40,2.30
NGC 6240,G,16.883019,2.400917,13.27,2.20
NGC 6241,G,16.836375,45.420611,14.80,0.52
NGC 6242,OCl,16.925956,-39.460944,6.40,6.60
NGC 6243,G,16.873969,23.332583,14.85,1.21
NGC 6244,G,16.801086,62.200444,14.21,1.54
NGC 6245,Other,16.756244,70.804583,,
NGC 6246,G,16.831311,55.542056,13.63,1.38
NGC 6246 A,G,16.837217,55.384611,12.49,2.17
NGC 6247,G,16.805622,62.976417,13.81,0.89
NGC 6248,G,16.772775,70.358806,14.03,1.23
NGC 6249,OCl,16.961528,-44.811889,8.20,7.60
NGC 6250,Cl+N,16.965575,-45.936639,5.90,9.60
NGC 6251,G,16.542214,82.537889,14.00,1.67
NGC 6252,G,16.544603,82.576778,15.27,0.76
NGC 6253,OCl,16.984758,-52.708806,10.20,6.00
NGC 6254,GCl,16.952497,-4.099333,4.98,9.30
NGC 6255,G,16.913319,36.501111,12.87,3.10
NGC 6256,GCl,16.992414,-37.121417,,4.20
NGC 6257,G,16.934308,39.645500,15.61,0.87
NGC 6258,G,16.874942,60.514528,14.48,0.87
NGC 6259,OCl,17.012611,-44.654972,8.00,6.00
NGC 6260,G,16.864058,63.714583,14.66,0.93
NGC 6261,G,16.941811,27.977500,15.15,1.09
