name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 199,HII,20.016667,39.400000,,
LBN 200,HII,19.900000,40.300000,,
LBN 201,HII,19.833333,40.800000,,
LBN 202,HII,19.933333,40.100000,,
LBN 203,Neb,20.201817,38.354940,7.50,
LBN 204,HII,19.716667,41.800000,,
LBN 205,HII,20.116667,39.100000,,
LBN 206,HII,20.266667,38.200000,,
LBN 207,HII,19.983333,40.300000,,
LBN 208,HII,20.166667,38.900000,,
LBN 209,HII,20.300000,38.000000,,
LBN 210,HII,20.466667,36.700000,,
LBN 211,HII,20.416667,37.200000,,
LBN 212,HII,20.333333,38.000000,,
LBN 213,HII,20.066667,40.100000,,
LBN 214,HII,20.133333,39.700000,,
LBN 215,HII,20.266667,38.900000,,
LBN 216,HII,20.116667,39.900000,,
LBN 217,HII,20.083333,40.300000,,
LBN 218,HII,20.516667,36.900000,,
LBN 219,HII,20.500000,37.100000,,
LBN 220,HII,21.783333,22.400000,,
LBN 221,HII,19.833333,42.400000,,
LBN 222,HII,20.133333,40.400000,,
LBN 223,HII,20.216667,40.000000,,
LBN 224,HII,20.416667,38.500000,,
LBN 225,HII,19.533333,44.600000,,
LBN 226,HII,20.533333,37.700000,,
LBN 227,HII,20.116667,41.100000,,
LBN 228,HII,19.900000,42.600000,,
LBN 229,HII,20.616667,37.200000,,
LBN 230,HII,20.833333,35.200000,,
LBN 231,HII,20.710278,36.346667,,
LBN 232,HII,20.033333,41.900000,,
LBN 233,HII,20.150000,41.300000,,
LBN 234,HII,20.344237,39.631088,,
LBN 235,HII,20.716667,36.700000,,
LBN 236,HII,20.266667,40.700000,,
LBN 237,HII,19.983333,42.700000,,
LBN 238,HII,20.083333,42.300000,,
LBN 239,HII,20.233333,41.400000,,
LBN 240,HII,20.333333,40.700000,,
LBN 241,HII,20.333333,40.700000,,
LBN 242,HII,20.050000,42.800000,,
LBN 243,HII,20.183333,41.900000,,
LBN 244,HII,20.033333,43.100000,,
LBN 245,HII,20.466667,40.000000,,
LBN 246,HII,20.850000,36.500000,,
LBN 247,HII,20.700000,38.200000,,
LBN 248,HII,20.350000,41.200000,,
LBN 249,HII,20.433333,40.500000,,
LBN 250,HII,20.916667,36.200000,,
LBN 251,HII,20.283333,41.900000,,
LBN 252,HII,20.100000,43.100000,,
LBN 253,HII,20.433333,41.000000,,
LBN 254,HII,21.346667,32.450000,,
LBN 255,HII,20.866667,37.200000,,
LBN 256,HII,21.000000,35.900000,,
LBN 257,HII,20.500000,40.700000,,
LBN 258,HII,20.550000,40.300000,,
LBN 259,HII,20.316667,42.200000,,
LBN 260,HII,20.066667,43.900000,,
LBN 261,HII,20.450000,41.300000,,
LBN 262,HII,20.066667,44.100000,,
LBN 263,HII,20.750000,38.900000,,
LBN 264,HII,20.133333,43.800000,,
LBN 265,HII,20.716667,39.200000,,
LBN 266,HII,21.000000,36.400000,,
LBN 267,HII,20.500000,41.200000,,
LBN 268,HII,20.416667,41.900000,,
LBN 269,HII,21.033333,36.200000,,
LBN 270,HII,20.400000,42.200000,,
LBN 271,HII,20.600000,40.700000,,
LBN 272,HII,20.050000,44.800000,,
LBN 273,HII,20.433333,42.200000,,
LBN 274,HII,20.416667,42.300000,,
LBN 275,HII,20.616667,40.700000,,
LBN 276,HII,20.600000,40.900000,,
LBN 277,HII,20.716667,39.900000,,
LBN 278,HII,20.316667,43.200000,,
LBN 279,HII,20.450000,42.200000,,
LBN 280,HII,20.416667,42.300000,,
LBN 281,HII,20.433333,42.500000,,
LBN 282,HII,21.650000,29.500000,,
LBN 283,HII,20.916667,38.200000,,
LBN 284,HII,21.016667,37.200000,,
LBN 285,HII,20.566667,41.500000,,
LBN 286,HII,20.550000,41.700000,,
LBN 287,HII,21.698333,30.100000,,
LBN 288,HII,20.533333,42.000000,,
LBN 289,HII,20.866667,39.000000,,
LBN 290,HII,21.016667,37.500000,,
LBN 291,HII,20.966667,38.100000,,
LBN 292,HII,20.416667,43.200000,,
LBN 293,HII,20.500000,42.700000,,
LBN 294,HII,20.066667,45.800000,,
LBN 295,HII,20.900000,39.200000,,
LBN 296,HII,21.050000,37.700000,,
LBN 297,HII,20.033333,46.100000,,
LBN 298,HII,20.333333,44.400000,,
LBN 299,HII,21.066667,37.900000,,
LBN 300,HII,20.383333,44.000000,,
LBN 301,HII,20.300000,44.700000,,
LBN 302,HII,20.750000,41.000000,,
LBN 303,HII,20.333333,44.500000,,
LBN 304,HII,21.000000,38.700000,,
LBN 305,HII,20.466667,43.500000,,
LBN 306,HII,21.733333,29.900000,,
LBN 307,HII,21.150000,37.200000,,
LBN 308,HII,20.783333,41.000000,,
LBN 309,HII,20.533333,43.200000,,
LBN 310,HII,20.283333,45.200000,,
LBN 311,HII,20.800000,41.000000,,
LBN 312,HII,20.650000,42.400000,,
LBN 313,HII,20.200000,45.900000,,
LBN 314,HII,20.350000,45.000000,,
LBN 315,HII,20.516667,44.200000,,
LBN 316,HII,21.166667,38.200000,,
